state_name,city,county_name,hospital_name,medical_expenditures,unique_patients,fy,yr_q,bptw,ojs,swo,rmoaagptw,ipm,opm,npcacw30dfpd,nscacw30dfpd,nmhacw30dfpd,eff
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY15_Q2,58.556,3.623,3.39,3.655,99.497,88.223,95.217,84.483,98.736,97.456
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY15_Q2,58.556,3.623,3.39,3.655,99.497,88.223,95.217,84.483,98.736,97.456
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY15_Q3,58.556,3.623,3.39,3.655,99.206,88.228,96.672,83.895,98.396,97.456
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY15_Q3,58.556,3.623,3.39,3.655,99.206,88.228,96.672,83.895,98.396,97.456
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY15_Q3,58.556,3.623,3.39,3.655,99.206,88.228,96.672,83.895,98.396,97.456
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY15_Q4,58.225,3.681,3.408,3.666,84.315,86.781,96.682,85.241,97.455,97.456
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY15_Q4,58.225,3.681,3.408,3.666,84.315,86.781,96.682,85.241,97.455,97.456
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY15_Q4,58.225,3.681,3.408,3.666,84.315,86.781,96.682,85.241,97.455,97.456
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY16_Q1,58.225,3.681,3.408,3.666,87.814,87.528,94.849,86.762,96.923,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY16_Q1,58.225,3.681,3.408,3.666,87.814,87.528,94.849,86.762,96.923,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY16_Q1,58.225,3.681,3.408,3.666,87.814,87.528,94.849,86.762,96.923,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY16_Q2,58.225,3.681,3.408,3.666,92.226,88.476,93.5,87.873,97.123,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY16_Q2,58.225,3.681,3.408,3.666,92.226,88.476,93.5,87.873,97.123,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY16_Q2,58.225,3.681,3.408,3.666,92.226,88.476,93.5,87.873,97.123,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY16_Q3,58.225,3.681,3.408,3.666,96.15,88.805,92.731,88.37,97.088,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY16_Q3,58.225,3.681,3.408,3.666,96.15,88.805,92.731,88.37,97.088,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY16_Q3,58.225,3.681,3.408,3.666,96.15,88.805,92.731,88.37,97.088,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY16_Q4,63.381,3.851,3.59,3.725,95.992,88.707,92.709,88.241,97.636,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY16_Q4,63.381,3.851,3.59,3.725,95.992,88.707,92.709,88.241,97.636,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY16_Q4,63.381,3.851,3.59,3.725,95.992,88.707,92.709,88.241,97.636,96.686
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY17_Q1,63.381,3.851,3.59,3.725,95.363,88.624,92.981,87.698,98.3,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY17_Q1,63.381,3.851,3.59,3.725,95.363,88.624,92.981,87.698,98.3,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY17_Q1,63.381,3.851,3.59,3.725,95.363,88.624,92.981,87.698,98.3,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY17_Q2,63.381,3.851,3.59,3.725,93.945,87.854,93.878,87.502,98.653,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY17_Q2,63.381,3.851,3.59,3.725,93.945,87.854,93.878,87.502,98.653,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY17_Q2,63.381,3.851,3.59,3.725,93.945,87.854,93.878,87.502,98.653,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY17_Q3,63.381,3.851,3.59,3.725,92.725,87.413,93.746,87.242,98.857,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY17_Q3,63.381,3.851,3.59,3.725,92.725,87.413,93.746,87.242,98.857,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY17_Q3,63.381,3.851,3.59,3.725,92.725,87.413,93.746,87.242,98.857,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY17_Q4,58.891,3.76,3.456,3.599,92.75,82.88,68.98,74.322,93.845,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY17_Q4,58.891,3.76,3.456,3.599,92.75,82.88,68.98,74.322,93.845,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY17_Q4,58.891,3.76,3.456,3.599,92.75,82.88,68.98,74.322,93.845,95.834
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY18_Q1,58.891,3.76,3.456,3.599,94.045,83.2515,71.277,74.293,94.642,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY18_Q1,58.891,3.76,3.456,3.599,94.045,83.2515,71.277,74.293,94.642,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY18_Q1,58.891,3.76,3.456,3.599,94.045,83.2515,71.277,74.293,94.642,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY18_Q2,58.891,3.76,3.456,3.599,94.479,83.9555,69.968,73.404,93.209,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY18_Q2,58.891,3.76,3.456,3.599,94.479,83.9555,69.968,73.404,93.209,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY18_Q2,58.891,3.76,3.456,3.599,94.479,83.9555,69.968,73.404,93.209,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY18_Q3,62.999,3.78,3.563,3.798,94.852,84.2605,69.986,72.34,91.173,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY18_Q3,62.999,3.78,3.563,3.798,94.852,84.2605,69.986,72.34,91.173,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY18_Q3,62.999,3.78,3.563,3.798,94.852,84.2605,69.986,72.34,91.173,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY18_Q4,62.999,3.78,3.563,3.798,95.703,83.9705,73.163,72.573,89.355,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY18_Q4,62.999,3.78,3.563,3.798,95.703,83.9705,73.163,72.573,89.355,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY18_Q4,62.999,3.78,3.563,3.798,95.703,83.9705,73.163,72.573,89.355,95.431
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY19_Q1,62.999,3.78,3.563,3.798,94.997,84.487,72.464,72.779,88.05,94.838
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY19_Q1,62.999,3.78,3.563,3.798,94.997,84.487,72.464,72.779,88.05,94.838
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY19_Q1,62.999,3.78,3.563,3.798,94.997,84.487,72.464,72.779,88.05,94.838
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY19_Q2,62.999,3.78,3.563,3.798,95.345,84.1195,72.191,72.811,87.296,94.838
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY19_Q2,62.999,3.78,3.563,3.798,95.345,84.1195,72.191,72.811,87.296,94.838
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY19_Q2,62.999,3.78,3.563,3.798,95.345,84.1195,72.191,72.811,87.296,94.838
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),313739,13795,2018,FY19_Q3,62.058,3.75,3.581,3.768,95.609,84.246,73.013,72.382,87.446,94.838
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),4233155,226787,2020,FY19_Q3,62.058,3.75,3.581,3.768,95.609,84.246,73.013,72.382,87.446,94.838
California,Sacramento,SACRAMENTO,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),3847202,229782,2019,FY19_Q3,62.058,3.75,3.581,3.768,95.609,84.246,73.013,72.382,87.446,94.838
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY15_Q1,62.925,3.653,3.512,3.733,99.492,89.102,90.367,93.902,98.12,95.407
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY15_Q1,62.925,3.653,3.512,3.733,99.492,89.102,90.367,93.902,98.12,95.407
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY15_Q1,62.925,3.653,3.512,3.733,99.492,89.102,90.367,93.902,98.12,95.407
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY15_Q2,62.416,3.653,3.512,3.733,99.605,89.034,93.991,94.608,97.692,94.787
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY15_Q2,62.416,3.653,3.512,3.733,99.605,89.034,93.991,94.608,97.692,94.787
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY15_Q2,62.416,3.653,3.512,3.733,99.605,89.034,93.991,94.608,97.692,94.787
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY15_Q3,62.416,3.653,3.512,3.733,99.687,89.51,97.673,90.756,94.044,94.787
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY15_Q3,62.416,3.653,3.512,3.733,99.687,89.51,97.673,90.756,94.044,94.787
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY15_Q3,62.416,3.653,3.512,3.733,99.687,89.51,97.673,90.756,94.044,94.787
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY15_Q4,58.708,3.605,3.416,3.665,84.249,87.75,99.582,87.566,92.018,94.787
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY15_Q4,58.708,3.605,3.416,3.665,84.249,87.75,99.582,87.566,92.018,94.787
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY15_Q4,58.708,3.605,3.416,3.665,84.249,87.75,99.582,87.566,92.018,94.787
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY16_Q1,58.708,3.605,3.416,3.665,85.071,87.486,99.474,83.862,90.268,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY16_Q1,58.708,3.605,3.416,3.665,85.071,87.486,99.474,83.862,90.268,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY16_Q1,58.708,3.605,3.416,3.665,85.071,87.486,99.474,83.862,90.268,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY16_Q2,58.708,3.605,3.416,3.665,84.531,87.578,99.544,81.255,88.909,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY16_Q2,58.708,3.605,3.416,3.665,84.531,87.578,99.544,81.255,88.909,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY16_Q2,58.708,3.605,3.416,3.665,84.531,87.578,99.544,81.255,88.909,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY16_Q3,58.708,3.605,3.416,3.665,82.999,88.135,99.586,79.739,90.65,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY16_Q3,58.708,3.605,3.416,3.665,82.999,88.135,99.586,79.739,90.65,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY16_Q3,58.708,3.605,3.416,3.665,82.999,88.135,99.586,79.739,90.65,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY16_Q4,64.254,3.851,3.573,3.72,79.209,87.969,99.668,78.834,92.8,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY16_Q4,64.254,3.851,3.573,3.72,79.209,87.969,99.668,78.834,92.8,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY16_Q4,64.254,3.851,3.573,3.72,79.209,87.969,99.668,78.834,92.8,89.62
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY17_Q1,64.254,3.851,3.573,3.72,82.945,86.827,99.824,79.586,93.878,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY17_Q1,64.254,3.851,3.573,3.72,82.945,86.827,99.824,79.586,93.878,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY17_Q1,64.254,3.851,3.573,3.72,82.945,86.827,99.824,79.586,93.878,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY17_Q2,64.254,3.851,3.573,3.72,88.263,86.828,99.809,80.207,95.167,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY17_Q2,64.254,3.851,3.573,3.72,88.263,86.828,99.809,80.207,95.167,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY17_Q2,64.254,3.851,3.573,3.72,88.263,86.828,99.809,80.207,95.167,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY17_Q3,64.254,3.851,3.573,3.72,90.44,86.226,99.854,81.645,95.535,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY17_Q3,64.254,3.851,3.573,3.72,90.44,86.226,99.854,81.645,95.535,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY17_Q3,64.254,3.851,3.573,3.72,90.44,86.226,99.854,81.645,95.535,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY17_Q4,63.145,3.835,3.612,3.733,89.571,80.519,96.827,73.113,92.628,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY17_Q4,63.145,3.835,3.612,3.733,89.571,80.519,96.827,73.113,92.628,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY17_Q4,63.145,3.835,3.612,3.733,89.571,80.519,96.827,73.113,92.628,96.026
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY18_Q1,63.145,3.835,3.612,3.733,88.343,81.6725,96.652,73.116,93.156,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY18_Q1,63.145,3.835,3.612,3.733,88.343,81.6725,96.652,73.116,93.156,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY18_Q1,63.145,3.835,3.612,3.733,88.343,81.6725,96.652,73.116,93.156,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY18_Q2,63.145,3.835,3.612,3.733,87.97,82.5195,96.286,72.825,92.952,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY18_Q2,63.145,3.835,3.612,3.733,87.97,82.5195,96.286,72.825,92.952,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY18_Q2,63.145,3.835,3.612,3.733,87.97,82.5195,96.286,72.825,92.952,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY18_Q3,65.623,3.827,3.609,3.819,84.743,82.876,96.518,71.904,92.777,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY18_Q3,65.623,3.827,3.609,3.819,84.743,82.876,96.518,71.904,92.777,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY18_Q3,65.623,3.827,3.609,3.819,84.743,82.876,96.518,71.904,92.777,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY18_Q4,65.623,3.827,3.609,3.819,86.633,82.3855,96.616,71.274,92.839,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY18_Q4,65.623,3.827,3.609,3.819,86.633,82.3855,96.616,71.274,92.839,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY18_Q4,65.623,3.827,3.609,3.819,86.633,82.3855,96.616,71.274,92.839,96.013
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY19_Q1,65.623,3.827,3.609,3.819,87.97,84.4895,96.373,70.147,92.701,95.891
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY19_Q1,65.623,3.827,3.609,3.819,87.97,84.4895,96.373,70.147,92.701,95.891
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY19_Q1,65.623,3.827,3.609,3.819,87.97,84.4895,96.373,70.147,92.701,95.891
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY19_Q2,65.623,3.827,3.609,3.819,88.655,85.6225,96.177,69.792,90.719,95.891
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY19_Q2,65.623,3.827,3.609,3.819,88.655,85.6225,96.177,69.792,90.719,95.891
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY19_Q2,65.623,3.827,3.609,3.819,88.655,85.6225,96.177,69.792,90.719,95.891
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,313739,13795,2018,FY19_Q3,66.067,3.881,3.687,3.854,95.129,86.321,94.833,69.434,87.147,95.891
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,4233155,226787,2020,FY19_Q3,66.067,3.881,3.687,3.854,95.129,86.321,94.833,69.434,87.147,95.891
California,San Diego,SAN DIEGO,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3847202,229782,2019,FY19_Q3,66.067,3.881,3.687,3.854,95.129,86.321,94.833,69.434,87.147,95.891
California,San Francisco,SAN FRANCISCO,SAN FRANCISCO VETERANS MEDICAL CENTER,313739,13795,2018,FY15_Q1,55.614,3.568,3.39,3.695,97.907,88.939,98.005,95.967,97.689,94.066
California,San Francisco,SAN FRANCISCO,SAN FRANCISCO VETERANS MEDICAL CENTER,4233155,226787,2020,FY15_Q1,55.614,3.568,3.39,3.695,97.907,88.939,98.005,95.967,97.689,94.066
California,San Francisco,SAN FRANCISCO,SAN FRANCISCO VETERANS MEDICAL CENTER,3847202,229782,2019,FY15_Q1,55.614,3.568,3.39,3.695,97.907,88.939,98.005,95.967,97.689,94.066
California,San Francisco,SAN FRANCISCO,SAN FRANCISCO VETERANS MEDICAL CENTER,313739,13795,2018,FY15_Q2,57.488,3.568,3.39,3.695,97.909,88.88,96.336,96.126,97.496,92.065
California,San Francisco,SAN FRANCISCO,SAN FRANCISCO VETERANS MEDICAL CENTER,4233155,226787,2020,FY15_Q2,57.488,3.568,3.39,3.695,97.909,88.88,96.336,96.126,97.496,92.065
California,San Francisco,SAN FRANCISCO,SAN FRANCISCO VETERANS MEDICAL CENTER,3847202,229782,2019,FY15_Q2,57.488,3.568,3.39,3.695,97.909,88.88,96.336,96.126,97.496,92.065
California,San Francisco,SAN FRANCISCO,SAN FRANCISCO VETERANS MEDICAL CENTER,313739,13795,2018,FY15_Q3,57.488,3.568,3.39,3.695,97.474,88.645,94.201,95.177,97.398,92.065
California,San Francisco,SAN FRANCISCO,SAN FRANCISCO VETERANS MEDICAL CENTER,4233155,226787,2020,FY15_Q3,57.488,3.568,3.39,3.695,97.474,88.645,94.201,95.177,97.398,92.065
California,San Francisco,SAN FRANCISCO,SAN FRANCISCO VETERANS MEDICAL CENTER,3847202,229782,2019,FY15_Q3,57.488,3.568,3.39,3.695,97.474,88.645,94.201,95.177,97.398,92.065
